User,Fairness
APAIWCJHGX629,0.6521902390971018
A2X2GEABQXRX7P,0.6543970119113803
AAHV0LYDMZGY8,0.6681172792101103
A3K9OQPCI8UJE,0.6696522504005956
A1IB42LRNA9QLW,0.711195046952049
A2W7M00WSI4JND,0.7254954504144265
A17RFKCYS69M3Y,0.726513406015314
A2F9CJMZL8RV5X,0.730324355071739
A2AAS19L5VE69J,0.7315293321034972
A30H8ACW807Q2F,0.7369293350397398
A118PM0B1PGWDA,0.7411733422392233
A1UB6Z3RO4TQYW,0.7442067790180694
A26XO77O4UZAM1,0.7499906957308923
ALAJL3S09HBS7,0.7592459134182608
A2KFKEME4A9ATW,0.7598102595841815
ASSWUAOO49Z8Q,0.7602232134850467
A136IQFGB01KQB,0.7623767531187907
A6M441DQ7HL09,0.762658580624031
AZVME8JMPD3F4,0.7642677266874739
A6YFBJS4CO4LK,0.7649330902911897
A2GWY78Y3YZ1I6,0.7654092539161088
A3VIIH9ZNJ823H,0.7682684316440712
A2VWNZNFV8QCP0,0.7687839951913357
AJBBU53A0X84I,0.7690796174821911
A1N3DS96OC1VSP,0.7706973426996606
A1B3CNORXB1USI,0.771720850143894
A3N0E03AQD128O,0.7722815726513929
A1M8AYAL3L8ACP,0.772404171973671
A2C46HQIZLYJUC,0.7746949348373131
A1M3XD9UV3PD3I,0.7789178682222339
A768OB1LNE356,0.7790446724558261
A1J7TNASRMM7RE,0.7795654943384792
A3KBFCPNQ58YK4,0.779722064567955
A3UD50M7M72150,0.7807903946184067
AOX51LGDI2XP3,0.7812684800117026
A38VS0KEZ0W44C,0.7824260801926421
A1KG0F7VHZGO5L,0.7831674344433913
AKU08YQLMKO6D,0.7832301277767181
A6OLPMJ9HH4IP,0.7852698170467951
A2K2JY09CJI7HR,0.7856951415840046
A24JUT24W1K3CV,0.7864889893010729
A32QOZWIKQDNZX,0.7901083857153738
A39KDVU5JAXJIF,0.7908186466017505
A196D02N89FEK,0.7910378291408328
A2Y8JW5NSY95OL,0.7911463669032202
A3DF9X8J51MFDO,0.7917991562235877
A3USVXMH3QNRLG,0.7921118946957261
A2UX9BF36MYEXK,0.7928190701957498
A2BB6IKKR4G40J,0.7936648618421007
A3H4PZB9PGMWAA,0.7941919406472795
A2A1FY1R3J4ZKS,0.7944695742617885
A31VP8LQCQ1HUT,0.794473783598984
A3A4UKJUP34E18,0.794913286841377
A1ARIIDS0IPYLC,0.7949609035593025
A5SF5XIV42MW5,0.7953765921680891
A2P924QJ8N0QO0,0.7956243570063225
A1J8J8FQEMP8E6,0.7962153167275684
A17RJOIEGF8S1I,0.796884784043074
A3RHPUZBOP4D47,0.7985150187798683
A1H55L0BLPCWYF,0.7987518493064513
A1LDMAZ3C8Q907,0.7997028550379459
A10044ECXDUVKS,0.800160201452498
A2HDEN9SPBWC5I,0.8007300647411468
A1FJBWP2R3NSH4,0.8009546590110862
A2IDOKLAT1MP8X,0.8017572152856096
A14XXL4GMWSI47,0.8021504104185565
A2N4QZ92NBKJZZ,0.8031093645362274
ALHC64J88LVWO,0.8031340986476411
A3TA1UJWRJF9NC,0.8040192144508795
A15N3ETU8WWAUB,0.8040805422762033
AV2HVZ6BJG63Y,0.8045171719753353
A1LH6RF4UN9VI6,0.8047883418911603
ALMF1J8U7ESME,0.8050404885117493
A3GZ4FZE365SVJ,0.805476897580369
A3MZWM75KSM1P6,0.805891179552457
A1OV2BH2S11KBA,0.8061897406685948
A3R7R8ARVN2P3D,0.806640803190769
A21V6HGU6SU4JG,0.8068606876628277
A27DR1VO079F1V,0.8070602477779021
A38YA15XTW6CWG,0.8070814161085352
A11P7PDFFZFVWO,0.8077505716150104
A29ADW1P94TQ3E,0.807887523441849
A37WW789WSY81F,0.8083564690620232
A3USVJXZXK7XRI,0.8083576649181765
A16Z3HTUIYPDH8,0.8088550215083249
AL1PNYDIILV4D,0.8088882919335141
A37AQI4AU3JWSR,0.8089540462279002
AT09WGFUM934H,0.809072942316851
A1FQHYE75DCN3Z,0.8092101335438411
A23GJP3DRWFPFZ,0.8093587098101517
AGZJROPSY44SD,0.8094466763162528
A3GH47E9FF8WN1,0.8100176584738837
A31B0LYT2C92SN,0.8102659613847022
A20TFY5J3WNJU2,0.8117518370298431
A3237FOR4LVBZO,0.8119154141983215
A1BZHWOFQ9W3BP,0.8119775655246224
A18P5I03P4U8AI,0.8120657334467097
A28XKQJVWGX88K,0.8132427969608523
AWWN9XK9AHTG5,0.8142541064663734
A3PGQWCSJPCYDH,0.8145656024590419
A2RDI91JJM1KPT,0.8153384957063277
A2Y2U697SS98E1,0.8157956873705361
A3TBMAWIIHKHFN,0.8159504952517003
A3G6P4SJ8SYH9F,0.8163204858011275
A16T2376TXBZM2,0.8167926316472406
A3SUC2DJYHUU9Y,0.8167984005900305
A3CR1EV98GQ87X,0.8168089373576135
A27U7Z62JUZAXK,0.8176166476328339
A2TSUJLFHB61W3,0.8178976459191168
A1W1CUVUE6C64R,0.8179401130445388
ADG693PCMN6QM,0.8186993087778498
AZ0LJNEP2VRD1,0.8194869301348541
AWIG50VOI5VUV,0.8196178136727982
A129ASSM0B79SJ,0.8198915069032215
AD5G39PJUJVJ,0.8201035388624582
A2QTIQ24E6GVDU,0.8201246447287944
A35XRT4BW4I6UD,0.8202516176318151
A5E86VT8WFN4Z,0.8204862977408693
A223S6N0DBQBHP,0.8207660108730663
AG3PVU7DCXZTK,0.8209399480168695
A9J03MF2689TS,0.8212055639923601
A3V1A3C9DTLPME,0.8214322821065813
A1803TC7DCT5ZA,0.8214916230647876
A2053ZJUGCKUA5,0.8215922408131069
A1D0MM84A9BV49,0.8219727291181033
A34BZPTKSY68PB,0.8223396936237775
A2G2DXPFZKG48W,0.8230712893319244
AYM76JWI220Z4,0.8230723733087215
AUK79PXTAOJP9,0.8231445255099568
A3J8U952XAL34Z,0.8234405165274032
AKLDKUON6YY0X,0.823484211525262
ANAKK5KNUAP17,0.8236379033071979
AJQPSPYPVVL1G,0.8238449962993794
A3QK723XT3MJXZ,0.823860503503209
A2OUOTJQ1W8L25,0.8239620971303514
A38DCVO9SZHW68,0.8240792405498056
A27GPJSZDRQ1ZW,0.8241668807310003
A1V3N0LF1QGG0X,0.8243593551473837
APN77K8OVE97N,0.8247156779674543
A3CG1XH8G9AFSK,0.82490852379816
A3HU0B9XUEVHIM,0.8250152805252521
A2YGWCX3DQ6ER0,0.8252522590354444
A2LUJ7HIK09GEU,0.82525397886831
A5T1AJ2TYYT2U,0.8253698940462044
A1TSKKBNV38E8Y,0.8253863518150683
A26GUM1C5M1E51,0.8257304843186942
AUL0VDUB52ZA4,0.8258416888609583
A2PX3NR1IVTXPG,0.8259118129769966
A1VFUMY02HJIFY,0.826122482281009
A23HJIRA5PIMG0,0.8262029816746551
A1IL0PS2XJB4NS,0.8263515626175936
A2HIRKOAFQQLBE,0.8264671732505596
AW1VA3H8A5N12,0.8272191070355898
AMNTZU1YQN1TH,0.8279155430445365
ANGH2JWPH9TDR,0.827943178768478
A2PD27UKAD3Q00,0.8280558593925315
A18MMME07XZLYO,0.8282789065434177
A2P3Q65JU68Z5M,0.8285204531262007
A3SDJ70H00OQCJ,0.8285979602804614
A34KO3JNKTZU6Y,0.8291275021273847
A2C00NNG1ZQQG2,0.8294606117616046
A2QJQ3HSJB4NS,0.8294745902604399
A1SZV27UAU3HI7,0.8295010284215621
A91PW87FR65XH,0.8296416197610006
A2IJD00DG56E4B,0.8296530206806498
A3ARSPDQYDZVNS,0.8296701056671931
A3OJ0RGAECAGH8,0.8297300020542936
A28ME2HBOF1HFO,0.8297869449813613
A3HMFQWM9Q21SD,0.8298797899951784
AVOKN4NDZCN78,0.8299135668331443
AU9RL6MBM25YY,0.8303204314206
A3G9836LYVXE7A,0.8306404623648126
AENULRBQ2IE5I,0.8306651639888107
AFS3FQR5JSDVJ,0.8311707073427018
A2ZUHWM3EGEAAE,0.8312153357277555
A1LS2UXHG1BYRG,0.8314500007828111
A1JNV4K56GG94R,0.8316386770314861
A2NPN06SYI5VL3,0.8317916861424955
A1J3XDC0BMENPF,0.8318051939638683
A1ZRXGT8QJXGET,0.8318196601743056
A136M3QYHUVN9A,0.8318498594568866
A1BCRHGUE3ZWEU,0.8318793362487347
A1KF61HK8BM4D2,0.831956196431847
ABZYVME9NYCQG,0.8320294828228852
A306YUQBEB2R9T,0.8323860405007072
A1B2Z34OOXFMEM,0.8326885918452365
ALB04NLERUCYC,0.8328975610118903
A2P1Z9NUJ9H1RT,0.8330878741966374
A37A41GWQFMK3D,0.8332108879975475
A3IICSS30MRX9M,0.8332345566446705
AEG2MOBNK5KCA,0.8332440679228382
A2RIQKV4OOXME1,0.8332754077274508
A37KK1CLMULHE4,0.8333543549243642
A7VL0VFXHDHGX,0.8334711247166734
AMEZJVXMSEPY0,0.8336445367664649
ASG42G9QTBUX1,0.8337223388697647
A21Q29J3ZWPDNP,0.833759064508874
A2A039TZMZHH9Y,0.8337854108796465
A13NWJUMVNS6YZ,0.8341264390043341
A3HKX5UIDJ403N,0.8344044567034316
A3W2KQ6CLTQ0ZD,0.8344389367617638
A397ND4UT6BTXR,0.8347225030052396
A3LHHW6WRRXEDJ,0.8347435357279525
A1TK1G6QGO88QF,0.83476982849814
A2QIMFHOJEEYYT,0.834856864600424
A30J7WQV0ZNRXG,0.8349470483476777
A5TFHR6OL1O9N,0.8349797127205568
A34O0KQV4QXWNQ,0.8351673865947318
A2Y7BSQG9V3LNG,0.8351911251990798
A3I23DPVLDXAB2,0.8354917571235275
AKHWZ3S1UVZAO,0.8355917265929954
A3ITN3125FJETP,0.8356105869816788
A17YMIS48GKK91,0.8357275371157412
A3M1PLEYNDEYO8,0.8357509783507879
A1Y200FSB7XBP3,0.8360940763760546
APH7O58XJXKPT,0.8366007579474098
A1SD1C8XK3Z3V1,0.8368196924860105
AK3MP93DSAB5B,0.8368804097975895
A333OWA198OUIA,0.8369258389115495
A1MH0P8PE6AT4P,0.8369809069140739
A30TT7GTLNU9UG,0.8370247599366484
A31GQ2U36G30IG,0.8372683370963102
A14Z9LAETO21KL,0.8372761835054495
ALAY8GVFBUQ9L,0.837311099296662
A3HP3GQP8RFHYT,0.8376319792517326
A4BTCECGQAIUI,0.8376441299110616
A15TYOEWBQYF0X,0.8376973311493174
AEUG4DYQZJ64Z,0.8377637472193638
A12SSZIN555FTL,0.8379222516855559
A1ESUYMIG3TZT0,0.8379314419542715
A1KO6FM2PGCYC8,0.8380739684698632
A293ZBWKBDWBCD,0.8381168026995585
A3NHUK1ISMZCFZ,0.8381896009090454
A2M93TVNC93C3P,0.838192464976489
A3ABAA36CZVYNX,0.8381930146887652
AB0XOMFCYELCK,0.8382581395094817
A2S8G6OVAK19EX,0.8385952105505775
A3GGYUI3FORTTN,0.838847129445321
AX2X0I6NZ32ZQ,0.8388885021036112
AL75H9P3RTXOI,0.8390156331106329
A1S7QABO64Z554,0.8391096945829417
A3CUYX2VXZM9KO,0.8391498430721321
AF0V1Q3MONVKS,0.8392537607048678
AKYDGCKCY7H9F,0.839353224284373
A202CZ4PJH83G4,0.839444605406934
AU4ZDB7EVHTNL,0.8395196309122895
A2SSQ3TW63R3OB,0.8395454828064562
AMRF7G4JDS0AZ,0.8395842284045146
A3H4S6YO9VNGDZ,0.8397788423087698
A2OL5WLCNZVD9K,0.8402700718263754
A3CYQN9PCL8556,0.840348728572384
AYSAAG0S2ER2Y,0.8403672810329192
A3VINMY1DIEHL7,0.840452295126003
A3JL6PM6GYM7CL,0.8405319216009305
A1JDT2X4BYHZZL,0.8406869258991632
A2F92AOWTIUIB,0.840738482243462
A9P4Q7KX35RS2,0.840789005202543
A1MI9FDCNB3CMR,0.8408691354065113
A3775OP5VTX5ON,0.841141139995356
AKT8TGIT6VVZ5,0.8412917966850513
A2I68YUPOE32TF,0.8415109911651091
A26RD9DK5FQEQ3,0.8415463944278372
A1JCRZEQACX4V4,0.8415759975840795
AKPVT396SPLII,0.841702816018981
AX1Z5RQ1LWMM2,0.8419172638671104
A3DR4BRL5P08I3,0.841931404430434
A3N5L13UL0JDH4,0.8419365681036581
AR6CAR106LX2Y,0.8419857257736275
A2VAD79S4A06DD,0.8422118650775999
A1BI6SL4H95QI2,0.8422178042332108
A2ECB2LWIJ8Y8Y,0.8422197372138501
A17MLUII03C5JP,0.8423937075339095
A2P83FWHR36WN1,0.8425398162904698
A2SHWIOE8TVWJ2,0.8427436829997138
AEHDGUE3L90ZS,0.8428560258541212
AOVUG6TEO2MVO,0.843002374722841
A14JBDSWKPKTZA,0.8431404851995244
A1HQN6CNAO683Y,0.8432265946386032
A2I3A2R16A5QIN,0.8436538326497143
A6D91KPQGIDKZ,0.8437459510097929
A1EMD22HC94SI1,0.843767843188293
A2RVY2GDMZHH4,0.8438440860236975
ARA1KBO52XB7R,0.8440826399560933
A1ZMV5QSAR8V2L,0.8441368673902558
A2WA8TDCTGUADI,0.8441815836429024
A25ZBYVW8ZINLM,0.8443061132907962
A2WZWY5MQTXO0R,0.8443640393393996
A25QPZOMZTFFV8,0.8443976288427751
A3IVULXGE2PB43,0.8444740645183045
AY779HH9GDZZ4,0.8445909613006519
AMP0Z3DR4RCH7,0.8445971477402191
A2L7WYA5OENV03,0.8447971193038292
A2JMJVNTBL7K7E,0.8448375440771858
A5PXCTMUEQNDK,0.8450796364827757
A1LISLP14OYQG,0.8451918297937111
A3872Y2XH0YDX1,0.8453253102569608
A3AI7RIH70YXAI,0.8454528595884567
AZMHABTPXVLG3,0.8455688107767785
A27JGQLNMPJAPL,0.845663721006465
A1ZXTQA6K1YOJ0,0.8457422372227212
A1YCDZ4K4G0CN3,0.845864549597053
A2O8BAXJPDSV0M,0.8458925252458016
A3P2J1W1RBUX6Q,0.8461022780323871
AN5ISBOQ5U7C,0.8461526928400857
A1DF234IS79KVF,0.8461772059693744
AXMXE3RT660HQ,0.8462336946542014
A2DQGJO096YA0V,0.8462516779005944
A37KPTFRDAUFGW,0.8462557319073043
A3TM9RWCTMIK42,0.8464095392362565
A2CJVLER896Q7L,0.8465435779656079
A2SUG35F6A6S3C,0.846616903679042
A29D9K9SLMENS4,0.8467380618421579
AOZBVGFIUY44X,0.8467502729264428
AVDW3OAVWWE05,0.8467622806200571
A1L7M2JXN4EZCR,0.8467875288352369
A35D9ODUCAMF5G,0.8468041566225879
A396ELNTQDFYPO,0.8468741195070818
A110ZEDSNASVCO,0.8469551292218944
A3HN470MGR70D2,0.8469886407435283
AO68X66YOJGQI,0.8470932034354108
A35HTG0YUEKFGM,0.8471695382271688
A2DLPRD1FYNW7H,0.8472026652615549
A3DPGV307X2498,0.8473357038552598
AQT4V74P38PPU,0.8473372221681412
A21VHEHHJ1GBC8,0.8476936663742657
A1MH7LD4Y203Q5,0.8477159570030384
A2IROAVGAK1G0S,0.8477761948349538
A1S0HTDO0P4N5V,0.8477849342775924
A22810LZ1TDWH2,0.8479098836299032
A3347V0SDFHQBA,0.8481853728414857
A164BJ2NU1NSJZ,0.8482488354173114
A1NGFLLBENI6FG,0.8484470975476288
A3RHT4KI3H5TVH,0.8484672213208599
A10APIDAZISWQF,0.848533712192486
AL7VUL13BO3P5,0.8485761043583224
A2F2L5F9OWWVY6,0.8486408439781932
A3IGQ7TY3NHKFG,0.848654462429341
A27KQGXAU8Z7OT,0.8486753557842464
A3AYG8KARLUBN1,0.8488465517373898
A2VSNUK7YLRKRE,0.8488633297925926
A1A15ECLHM9BQY,0.8489136827056385
A2101DHHDMZ93X,0.848948406015939
A13A81NN0NRD1S,0.8490386106397163
A2RCV60MNI5VTV,0.8491495812484965
A17M01FQITC8WC,0.8491686455125514
A8L6Z9U1TCP06,0.8492317606921587
A26U7I13QO5E0C,0.849616561020113
A1YNH0LC69JYU4,0.8496496002769832
A3VPJNX40SBP1M,0.84965454079639
A1EUO0BU72JR7T,0.8496815953600977
A31XY5BETE8DUC,0.849735466344457
A1C0O09LOLVI39,0.8498064966703234
ASCOQL6HNN0OE,0.8498434413469553
A2L8Q6IYQXBO90,0.8499224799897477
A3D42ZX96FA6EW,0.8499371936744625
AJOK2CO9LSF37,0.8499531056349282
A3PL8ENSYWS1PZ,0.8499787521108152
A2OPSPL8LSSJPC,0.8499874754556285
A3NI8JZCL7BZMC,0.8501274467486057
ATJQOAUHB5XB8,0.8501893836638813
APEJ8EJCC8PQ8,0.8503151639272664
A1ORZVQS8C1VVT,0.8503443842286877
AF7AQHLX1UV1Z,0.8504827505161502
A2T2SAJS88MYU4,0.8505361657211352
A1HTV2563HTSQV,0.8505375550248238
A2SBZZ1HSR7WSP,0.8505875274895338
A1XDIC6OQKYJXW,0.8506125048231301
A19HLKVPRTH3J2,0.8507030026555039
A1FO10Z93GKN33,0.8508092125807667
AB2G1XOBEGWK2,0.8508827105335197
A3CSWB0L9ZLD94,0.8509897942408724
A32ZOMCLX1I1U5,0.8509986685930054
A3CSSZ6U5J4YS5,0.8510125479660791
A1BPJ55PLYUA77,0.851151474437744
A1E5FQZTUM8OC1,0.8511950260536625
AKDQ6O42VUK1U,0.8512931554435181
A1365RYO0BLEMI,0.8515053594605433
A31JRW1DW3SZ2K,0.8515156090557573
A3157YGT1NASJ7,0.8517651721151672
A35CRCL7WVUCYG,0.8518437120698392
A23QTZE764PJNS,0.8518497605144404
AFLRU6952DEFX,0.8519434198432188
A3U02L2ZS4RKZP,0.8519484042612799
A3CCY53F5DTBAT,0.8519550585726282
AWO7I8YIL4WM3,0.8519614778954466
A9GIGJUB98JNR,0.8520153458351677
A3UJUX6RZ9WVCB,0.8525598114939663
A3HNQLK4NUFL4V,0.8527632201050172
A1DVUFG2QSJ6IK,0.8527920934547507
A3HKZSCGFU9T2A,0.8529713745685638
A2GHYL357KN5D7,0.8533714418520935
A67OJZLHBBUQ9,0.8534214349644453
A3U0UJAWIQO97V,0.8535675918030472
A5RJ7TM82RH0I,0.8539615333380304
AFBETARDFURG,0.8539977741856865
A2D8CUJPOSRPNA,0.8541664424067038
A1NJMJNF0MOBSL,0.8542052801064051
AYQCAPXJ81XTN,0.8543374709906566
A3A3ZCWP7Z4V4K,0.8546350059566095
A1CL807EOUPVP1,0.8546475973803256
A23AKO4BZLZ8DE,0.8548171086329358
A1EMTRDX5PBNCP,0.8549367971129596
AG1WIYDWYJK2A,0.8549385005327387
A13T4T3QOSII3I,0.8549530386018269
A1E8A4OVW16J0F,0.8550898582418762
A14BICJ93WO926,0.8551471445919413
A1Q6658P5Z5VWZ,0.8552092743509964
ADDW108CYRH41,0.8552595887298032
AWHL379EE14K7,0.8553783674526315
A2PN3GY7I3EKC1,0.85556118259638
A1QUIHLOSKDY7R,0.8557164606247346
A1GMWTGXW682GB,0.8557911646994953
A5YPGO11N17VJ,0.8558186918411806
A3OXHLG6DIBRW8,0.8558348600011496
A46D3MTB5LIUY,0.8558628279959802
A1WSJ7PT9GTD6B,0.8559128364287891
A1A45K51O5W6WS,0.8559320657126966
A22Z554ZQ8NFPC,0.855951177522615
AT01FH4U3GP0O,0.8559758674559707
A3AGHEETVTCBQI,0.8560436636555199
A14UXBBB68V9R0,0.8560825781008861
A4XWMOFB1HY04,0.8561240677210504
A3IKOEE8Z3T6BH,0.8561605713339016
A3SQ83YN5TLR95,0.8562144741439208
A319B090A2POEB,0.8562487546479666
A3FUKVX3B48315,0.8562940921556891
A3E0CF25A7LD2,0.8563047002706188
A2ZGEV4CTSCTIZ,0.8563415952175563
A2X64F7DOMZO23,0.8563698796544259
A1MZH3AW94SNWV,0.8565444230945347
A3Q144000BN4VX,0.8567197766666533
A2744KNJHWVXMZ,0.8567745502185034
A3JYKP076RBZKX,0.8567889095405282
A2H629SI5VJGRM,0.8568430491037434
A3NYBI5VMVEEIK,0.8568459321693291
A9MI2A9E3U4SJ,0.8568517146190251
A3MW5BXUOCCQV0,0.8568855207699425
A27EWIL4YBWTA0,0.8569036694410468
A3EUD541ZM0R0R,0.8572524431037654
A2AH7HRHDTQENH,0.857284570075918
A1VKC9AA9V7AUZ,0.8573157405314656
A27L5L6I7OSV5B,0.8573951002534997
A6CPFQQZ7GWAM,0.8575714906737959
A3FLOANV9JOFAM,0.8576337151590984
AMGUVF20JAOG8,0.8579016833556166
A30RI0AJ4CQBU1,0.8579135695369476
A2KP92X5N1M27B,0.8579389737773123
A3AZ44SMA0QNW7,0.8579609575895866
A1LJXZC1RFW07C,0.8580232044132792
ABPP6J9PWJ25O,0.8581433572478218
A2ZCJS7IOVCBBZ,0.8583340138408289
AGDWVRFL81B4O,0.8584529153615802
